sample_group,strategy_id,ma_period,metric,horizon,observed_count,mean,median,std,win_rate,profit_factor,signal_count,date_count,symbol_count,event_trigger_count,entry_observed_count,entry_executable_count
primary_development_2022_2023_partial,s2_reclaim_bull_stack,10,gross_return,30m,100597,-0.0003102101219084333,-0.0008904719501336977,0.014737326028474804,0.40949531298150044,0.9315896789586693,100611,331,3039,1,100611,100611
primary_development_2022_2023_partial,s2_reclaim_bull_stack,20,gross_return,30m,71240,-9.768057277861971e-05,-0.0006537017423571267,0.013454342606408253,0.41501965188096573,0.9763263614142912,71246,331,3035,1,71246,71246
primary_development_2022_2023_partial,s2_reclaim_bull_stack,40,gross_return,30m,29830,0.000222378448883937,0.0,0.012966580391824184,0.4274555816292323,1.0579161094125664,29835,331,2947,1,29835,29835
primary_development_2022_2023_partial,s2_reclaim_bull_stack,60,gross_return,30m,13079,0.000820772829095296,0.0,0.013144513342723362,0.4618854652496368,1.2232328777535963,13079,326,2623,1,13079,13079
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,gross_return,30m,461720,-2.1338784565596614e-05,0.0,0.011781770572003084,0.4105951659014121,0.9939198721314841,461774,331,3048,1,461774,461774
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,gross_return,30m,214218,0.00016284820171029763,0.0,0.011471470858241808,0.4215285363508202,1.047720902484389,214241,331,3043,1,214241,214241
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,gross_return,30m,318823,6.46536702904037e-05,0.0,0.011482689865152908,0.41575733243837487,1.0187940044576271,318855,331,3048,1,318855,318855
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,gross_return,30m,77078,0.00019264386014440676,0.0,0.011223115810001164,0.423467137185708,1.0579027376501247,77085,331,3012,1,77085,77085
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,gross_return,30m,166407,0.00038749225853166946,0.0,0.011286393322750358,0.43647803277506353,1.1187656662503,166421,331,3043,1,166421,166421
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,gross_return,30m,72265,0.00025896496573326596,0.0,0.010747377124718861,0.4363523143983948,1.0805497257114254,72271,331,3035,1,72271,72271
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,gross_return,30m,373396,0.00010266031782699334,0.0,0.01062808742154421,0.41681217795584313,1.0326369310360992,373443,331,3069,1,373443,373443
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,gross_return,30m,260764,0.0002190469392503648,0.0,0.010912497145598454,0.42317574511819117,1.0685969118531973,260789,331,3064,1,260789,260789
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,gross_return,30m,536216,0.00018271047314933776,0.0,0.01077408467563211,0.4219176600474436,1.059022330807805,536283,331,3072,1,536283,536283
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,gross_return,30m,133839,0.00027230609348850583,0.0,0.011755736485399165,0.4221265849266656,1.0777448754710508,133850,331,3040,1,133850,133850
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,gross_return,30m,102824,0.0002372831038510516,0.0,0.011466758991188845,0.4219151170932856,1.069553708223152,102833,331,3020,1,102833,102833
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,gross_return,30m,208469,0.00034379224442490826,0.0,0.011397730821819772,0.43047167684403914,1.1036632678046696,208487,331,3048,1,208487,208487
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,gross_return,30m,1093651,0.00014524918791100833,0.0,0.010773548468186513,0.41398307138200396,1.045769680319134,1093792,331,3073,1,1093792,1093792
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,gross_return,30m,742436,0.00021007330651182766,0.0,0.010827316211465146,0.41671201288730614,1.0659419519870448,742529,331,3072,1,742529,742529
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,gross_return,30m,499323,0.0003198869567859179,0.0,0.011198687937332119,0.42143862790217956,1.0987501887954423,499377,331,3071,1,499377,499377
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,gross_return,30m,262919,0.0003008323525264094,0.0,0.011781549656067845,0.42042225932701704,1.086523709287529,262942,331,3048,1,262942,262942
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,gross_return,30m,401111,0.0004100638828270081,0.0,0.011427027421027202,0.4245109209171526,1.1256040830530076,401147,331,3068,1,401147,401147
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,240,gross_return,30m,199045,0.0002112800807979702,0.0,0.011551243801572991,0.4176191313522068,1.0615223833204228,199064,331,3033,1,199064,199064
primary_development_2022_2023_partial,s4_reclaim_vwap_support,10,gross_return,30m,902191,0.00011338494379567895,0.0,0.011190091661143717,0.4070413027840003,1.033926309321333,902304,331,3073,1,902304,902304
primary_development_2022_2023_partial,s4_reclaim_vwap_support,20,gross_return,30m,597469,0.00020797213326506135,0.0,0.011348785152692933,0.4089902572351034,1.0617905345350087,597544,331,3071,1,597544,597544
primary_development_2022_2023_partial,s4_reclaim_vwap_support,40,gross_return,30m,394520,0.00035268029464073414,0.0,0.011780183038882636,0.4144454020075028,1.1031276756892945,394558,331,3070,1,394558,394558
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,gross_return,30m,203913,0.00036237919156622395,0.0,0.012350802144137593,0.41405403284734177,1.0993378656954393,203928,331,3047,1,203928,203928
primary_development_2022_2023_partial,s4_reclaim_vwap_support,60,gross_return,30m,313346,0.00041201405532292234,0.0,0.012027477400613044,0.4154576729876877,1.1186810410009156,313373,331,3067,1,313373,313373
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,gross_return,30m,154730,0.00019888500097591468,0.0,0.01211919689904147,0.40650811090286304,1.054802956195197,154744,331,3032,1,154744,154744
primary_development_2022_2023_partial,s1_near_reversal,40,gross_return,30m,587334,0.00013720336759087567,0.0,0.009660876164100208,0.41511303619405654,1.0474383884701182,587382,331,3070,1,587382,587382
primary_development_2022_2023_partial,s1_near_reversal,10,gross_return,30m,1262257,3.0072794077596652e-05,0.0,0.009439466147865665,0.40909497828096814,1.0105137857786977,1262374,331,3073,1,1262374,1262374
primary_development_2022_2023_partial,s1_near_reversal,60,gross_return,30m,470597,0.00019666959041691215,0.0,0.009830323337698735,0.4157293820402595,1.0676312581023437,470627,331,3068,1,470627,470627
primary_development_2022_2023_partial,s1_near_reversal,20,gross_return,30m,867799,4.45455857998821e-05,0.0,0.009421308935222075,0.40911201787510704,1.0155385275527955,867875,331,3071,1,867875,867875
primary_development_2022_2023_partial,s1_near_reversal,120,gross_return,30m,305622,0.00011451967129241408,0.0,0.010171789960804142,0.4152057116307072,1.0370641634241233,305639,331,3045,1,305639,305639
primary_development_2022_2023_partial,s1_near_reversal,240,gross_return,30m,232971,8.81124814112377e-05,0.0,0.00991455841681153,0.41157053882242856,1.0292355426047997,232989,331,3033,1,232989,232989
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,gross_return,30m,32446,0.0006129442576550396,0.0,0.012936931099337723,0.4515194476977131,1.167906610837582,32448,330,2937,1,32448,32448
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,40,gross_return,30m,352829,0.0002700365095874849,0.0,0.011336303248437072,0.41323984139625713,1.0811086319973338,352866,331,3070,1,352866,352866
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,10,gross_return,30m,804796,8.19923301142505e-05,0.0,0.010801655182380519,0.40608427477273745,1.0252857452047812,804909,331,3073,1,804909,804909
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,20,gross_return,30m,533798,0.00014885407803497848,0.0,0.0109270133097048,0.4076410926979869,1.0455603152540047,533876,331,3071,1,533876,533876
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,120,gross_return,30m,183063,0.00029925087239924495,0.0,0.011892392519197522,0.41040516106477004,1.0846703530584179,183081,331,3046,1,183081,183081
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,60,gross_return,30m,280875,0.00032360628729225476,0.0,0.01156750826262262,0.4127886070315977,1.0960569003274296,280895,331,3067,1,280895,280895
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,240,gross_return,30m,138619,0.0001868746462599396,0.0,0.011729000215697097,0.40679849082737574,1.0532833813163767,138636,331,3032,1,138636,138636
primary_development_2022_2023_partial,s1_break_reclaim_stable3,10,gross_return,30m,952385,0.00015916279115043674,0.0,0.010403211252785661,0.41689232820760513,1.051876045032267,952519,331,3073,1,952519,952519
primary_development_2022_2023_partial,s1_break_reclaim_stable3,20,gross_return,30m,644049,0.000183356804207666,0.0,0.010385687327082711,0.41799769893284516,1.0594744970874528,644150,331,3071,1,644150,644150
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,gross_return,30m,432513,0.00028741357658389725,0.0,0.010700017498013624,0.42344391960472866,1.0920145362183666,432563,331,3071,1,432563,432563
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,gross_return,30m,171359,0.00022473137649701652,0.0,0.011019482578835053,0.419394370882183,1.0685889075779769,171376,331,3031,1,171376,171376
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,gross_return,30m,226952,0.00029737003515548744,0.0,0.011144639307513289,0.4217147238182523,1.08981536694181,226979,331,3045,1,226979,226979
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,gross_return,30m,347694,0.00036034072468270394,0.0,0.010877124019584085,0.42382382209644115,1.1145691100372705,347734,331,3068,1,347734,347734
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,gross_return,30m,14404,0.0006645659449719943,0.0,0.013242549235035461,0.44994445987225773,1.1747187685620304,14408,330,2459,1,14408,14408
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,gross_return,30m,323154,0.00023358890470111737,0.0,0.009796044844868849,0.4209757576882848,1.08106570938974,323179,197,3071,1,323179,323179
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,gross_return,30m,74673,0.0004599276535368111,0.0,0.010982759788086613,0.421142849490445,1.1445673658167432,74680,197,3036,1,74680,74680
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,gross_return,30m,149088,0.0004050513749459853,0.0,0.010278350956064873,0.42468877441511055,1.13681156078025,149097,197,3065,1,149097,149097
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,gross_return,30m,222957,0.00023754147006433372,0.0,0.009965212794849843,0.4198074068093848,1.0803971264788144,222984,197,3068,1,222984,222984
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,gross_return,30m,117561,0.00043481761387491227,0.0,0.01056088586329445,0.41996920747526817,1.1440431702874359,117566,197,3058,1,117566,117566
primary_development_2022_2023_partial,ng_r1_auction_reclaim,240,gross_return,30m,56402,0.00040773005624075687,0.0,0.01087646501280374,0.4164568632318003,1.1303651274322184,56405,197,3015,1,56405,56405
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,gross_return,30m,696307,2.1648046375911195e-05,0.0,0.010452851028054662,0.4065419419882322,1.0068912556070482,696383,331,3073,1,696383,696383
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,gross_return,30m,158006,0.00025161986343804086,0.0,0.011506209495779763,0.4111869169525208,1.0737740236413376,158021,331,3046,1,158021,158021
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,gross_return,30m,308468,0.00023545382485523554,0.0,0.010932626089443523,0.41435740498204027,1.0733099443125778,308491,331,3067,1,308491,308491
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,gross_return,30m,463221,0.00010486796749533002,0.0,0.010594183866410072,0.4096899751954251,1.0330597768104062,463273,331,3070,1,463273,463273
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,gross_return,30m,244699,0.00030051217281425126,0.0,0.011174427609269491,0.41386356298963217,1.092426193145947,244714,331,3064,1,244714,244714
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,gross_return,30m,119521,0.00018884651790718253,0.0,0.011357804043646101,0.4096518603425339,1.0561092060358899,119526,331,3030,1,119526,119526
primary_development_2022_2023_partial,s2_reclaim_bull_stack,120,gross_return,30m,2467,0.0009076386320524283,0.0,0.013194725528783842,0.47952979327117956,1.2362908430814379,2467,279,1194,1,2467,2467
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,gross_return,30m,658026,-0.00014367451274423284,-0.0007751937984495916,0.010437535960514884,0.39889153316130366,0.9559885562739365,658158,331,3073,1,658158,658158
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,gross_return,30m,442514,-9.791932058575211e-05,-0.0007757951900698723,0.0103958662934207,0.400224625661561,0.9700502944932591,442601,331,3071,1,442601,442601
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,gross_return,30m,296264,-3.372125172618517e-05,-0.0007395082523050656,0.010645556317949998,0.4023911106310588,0.9898287720684129,296324,331,3069,1,296324,296324
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,gross_return,30m,236227,4.201987042778082e-06,-0.0007220216606499408,0.010805077359529609,0.4042933280277022,1.0012541555632868,236267,331,3067,1,236267,236267
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,gross_return,30m,154531,1.0306085138998346e-05,-0.0007841599686336798,0.011049729243528143,0.404106619383813,1.0029700118970613,154551,331,3044,1,154551,154551
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,gross_return,30m,115796,-9.848023879260984e-05,-0.0007331378299119673,0.01099302719889021,0.4004974265086877,0.9716557333868556,115816,331,3031,1,115816,115816
primary_development_2022_2023_partial,ht_r3_core_pullback,240,gross_return,30m,28804,0.0003812377839715491,0.0,0.011276176623941403,0.40140258297458686,1.1102927420035178,28805,330,3008,1,28805,28805
primary_development_2022_2023_partial,ht_r3_core_pullback,10,gross_return,30m,116059,8.844562531966932e-05,-0.000702247191011196,0.011214783511455127,0.4041048087610612,1.0246784072017099,116070,331,3069,1,116070,116070
primary_development_2022_2023_partial,ht_r3_core_pullback,20,gross_return,30m,91769,0.00021474546474906697,-0.0005636978579479646,0.011036242298603189,0.40652072050474564,1.0617650265754408,91775,331,3064,1,91775,91775
primary_development_2022_2023_partial,ht_r3_core_pullback,40,gross_return,30m,66338,0.00029756459570446405,0.0,0.010987207883872084,0.40967469625252495,1.0867201939484101,66342,331,3058,1,66342,66342
primary_development_2022_2023_partial,ht_r3_core_pullback,60,gross_return,30m,54524,0.00030628607276808834,-0.00022974413322524034,0.011154564422368026,0.4067383170713814,1.0881184044510719,54528,331,3054,1,54528,54528
primary_development_2022_2023_partial,ng_r3_volume_quality,10,gross_return,30m,792787,-1.0548076985860537e-05,0.0,0.008872464800871793,0.40692897335602124,0.9960834051168542,792897,331,3073,1,792897,792897
primary_development_2022_2023_partial,ng_r3_volume_quality,20,gross_return,30m,531472,1.6058637068377016e-06,0.0,0.008778483911258045,0.40780135171749404,1.000594550846447,531552,331,3071,1,531552,531552
primary_development_2022_2023_partial,ng_r3_volume_quality,40,gross_return,30m,356733,5.6085665955815114e-05,0.0,0.008927768774688762,0.4110104756218236,1.020500702510786,356776,331,3071,1,356776,356776
primary_development_2022_2023_partial,ng_r3_volume_quality,120,gross_return,30m,186971,6.901223685173005e-05,0.0,0.009330740069646888,0.41206390295821277,1.0239178504785746,186990,331,3045,1,186990,186990
primary_development_2022_2023_partial,ng_r3_volume_quality,240,gross_return,30m,141090,4.2302253817006905e-05,0.0,0.00927905203492053,0.4084910340917145,1.0148262600516433,141107,331,3030,1,141107,141107
primary_development_2022_2023_partial,ng_r3_volume_quality,60,gross_return,30m,285668,0.00011958945347857789,0.0,0.00909308703203992,0.41315793158491676,1.0435116510329099,285699,331,3067,1,285699,285699
primary_development_2022_2023_partial,s4_reclaim_volume_normal,10,gross_return,30m,1004126,9.682335327115523e-06,0.0,0.008944202582372862,0.4052638812260613,1.0035556484394974,1004259,331,3073,1,1004259,1004259
primary_development_2022_2023_partial,s4_reclaim_volume_normal,20,gross_return,30m,677216,2.6953031234742878e-05,0.0,0.00887573897355232,0.4060934768227567,1.0098672936541981,677308,331,3071,1,677308,677308
primary_development_2022_2023_partial,s4_reclaim_volume_normal,40,gross_return,30m,453831,7.541305886826926e-05,0.0,0.009013058141153813,0.4094475696900388,1.0273241260518897,453881,331,3071,1,453881,453881
primary_development_2022_2023_partial,s4_reclaim_volume_normal,60,gross_return,30m,363797,0.00014835447579936219,0.0,0.009165297051014815,0.4114959716545216,1.053618007462879,363834,331,3068,1,363834,363834
