sample_group,strategy_id,ma_period,control_id,horizon,matched_date_count,mean_daily_difference,median_daily_difference,std_daily_difference,positive_date_fraction,ttest_p_value,sign_test_p_value,bh_q_value
primary_development_2022_2023_partial,s1_touch_immediate,240,s0_random_matched,3d,331,-0.0002926640986906517,-0.00022862976461211627,0.0009567848703405262,0.3957703927492447,5.67411169162747e-08,0.00017682609071657161,7.18373773802377e-08
primary_development_2022_2023_partial,s1_touch_immediate,240,s0_random_matched,5d,331,-0.0002921318740847963,-0.00021334927957720806,0.0009659946020398528,0.39274924471299094,7.879305005815951e-08,0.0001128593770883741,9.975633860574323e-08
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_liquidity_matched,5m,331,-0.0001020709103008071,-0.00011231886235253521,0.00024089391562489155,0.3021148036253776,1.628400777342288e-13,4.45584236577217e-13,8.643050279739837e-13
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_liquidity_matched,15m,331,-0.0001151210441695115,-0.00014290513840645045,0.0003522845979801809,0.29003021148036257,7.37915089355207e-09,1.3546812033663024e-14,4.073291293240742e-08
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_liquidity_matched,30m,331,-0.0001252151347913804,-0.00013844659734865076,0.00046082174904723606,0.33534743202416917,1.267544382108802e-06,2.1052903896039494e-09,7.288380197125612e-06
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_liquidity_matched,60m,331,-0.00017447251063591501,-0.0002067904676660097,0.0006003202379528603,0.33534743202416917,2.3528867359000193e-07,2.1052903896039494e-09,1.5461827121628697e-06
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_liquidity_matched,1d,331,-0.00016030821922399986,-0.0002224111099058464,0.0021713113565489245,0.40181268882175225,0.18078075483689574,0.00041875989026729775,0.6109113374613879
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_liquidity_matched,2d,331,-0.00043876240229928046,-0.00033390734099508946,0.0026568515564903633,0.4199395770392749,0.0029053762128876826,0.004191441220551718,0.04454910193094447
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_liquidity_matched,3d,331,-0.0005804714876174434,-0.00037937260839435383,0.0028234247532419716,0.4108761329305136,0.00022129707794526701,0.0013963496910332565,0.004480988641195976
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_liquidity_matched,5d,331,-0.0005860638961350982,-0.0004480622922790009,0.003670693251004818,0.41389728096676737,0.003977228628422999,0.0020377594974601326,0.027442877536118692
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_random_matched,5m,331,-0.0001413411226655151,-0.00016711866066548137,0.0004847609852672399,0.338368580060423,2.1596752030172489e-07,4.190269091779245e-09,3.27511184633385e-07
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_random_matched,15m,331,-0.0002971410121777347,-0.00025691735121814724,0.0009168762790377869,0.36253776435045315,9.66376747965282e-09,6.461376746483297e-07,1.3891665752000926e-08
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_random_matched,30m,331,-0.0004962481038934158,-0.00044073652118637656,0.0012505142263924587,0.36555891238670696,3.8720415955165335e-12,1.1450741999826543e-06,5.3973913149624406e-12
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_random_matched,60m,331,-0.0006232676823434524,-0.0005090656692504415,0.0012992283701742454,0.29607250755287007,1.4413185023732045e-16,7.993982223175115e-14,2.0091106396717395e-16
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_random_matched,1d,331,-0.0006002613886842105,-0.0006031917307682109,0.0014538302066792613,0.31722054380664655,5.939721333554231e-13,2.55858147671765e-11,8.196815440304839e-13
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_random_matched,2d,331,-0.0005997223704489079,-0.0005860445509861134,0.0014539808880323177,0.31722054380664655,6.237652262160919e-13,2.55858147671765e-11,8.607960121782068e-13
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_random_matched,3d,331,-0.0006017958677376099,-0.0005807700479789862,0.001459862832199817,0.31722054380664655,6.418453734106138e-13,2.55858147671765e-11,8.857466153066471e-13
primary_development_2022_2023_partial,s1_touch_reclaim,10,s0_random_matched,5d,331,-0.0006037230554555722,-0.0005884173423980363,0.0014668603620312973,0.32326283987915405,6.933247637764037e-13,1.174445197254624e-10,9.567881740114371e-13
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_liquidity_matched,5m,331,-5.551093676386698e-05,-5.834241822814627e-05,0.00028634286811565947,0.3987915407854985,0.0004891867489309294,0.000273745353789601,0.0011441995144486146
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_liquidity_matched,15m,331,-6.708524418309895e-05,-6.962584863535776e-05,0.0004145776962346473,0.4199395770392749,0.003518893542492118,0.004191441220551718,0.009521711938508084
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_liquidity_matched,30m,331,-7.342583857233559e-05,-4.716128100380521e-05,0.0005164056132523677,0.44410876132930516,0.010226152600751165,0.04768149843926189,0.026626586017050202
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_liquidity_matched,60m,331,-0.00012311074355159332,-0.0001238281788179732,0.0007412793234328503,0.3867069486404834,0.0027515846761059595,4.4339592124143266e-05,0.008830667100060986
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_liquidity_matched,1d,331,-9.789931590837129e-05,-0.0002746377279457372,0.0027378223403693213,0.4199395770392749,0.5164166697614987,0.004191441220551718,0.8577629173719984
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_liquidity_matched,2d,331,-0.00034682118980665843,-0.00010778499553243649,0.0032802737769631386,0.48338368580060426,0.055634929137218084,0.5826263292692689,0.19686205694707937
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_liquidity_matched,3d,331,-0.00040205087398569847,6.140620909216763e-05,0.0037656704874142913,0.5105740181268882,0.05328924010307448,0.7416149670525334,0.17936378376156778
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_liquidity_matched,5d,331,-0.0004438809378305711,-0.00024135478053602966,0.0046663250321213896,0.4773413897280967,0.08492032602614248,0.4416382410514279,0.279023928371611
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_random_matched,5m,331,-0.00011576503673721467,-0.00010548074346744799,0.00046495921739586875,0.3776435045317221,8.51793551149886e-06,9.96473521430781e-06,1.199464388353921e-05
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_random_matched,15m,331,-0.00031000029934923003,-0.00028710845949618503,0.0008519845509191579,0.34441087613293053,1.5473673867584427e-10,1.595821129623185e-08,2.372629993029612e-10
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_random_matched,30m,331,-0.0005442772212900375,-0.0004725821420788576,0.0012126471125301827,0.283987915407855,7.452413904302471e-15,2.166863332923776e-15,1.1178620856453707e-14
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_random_matched,60m,331,-0.000677008865322064,-0.0005762866444460164,0.0011644598981506002,0.26586102719033233,1.17791117191882e-22,6.221600953520282e-18,1.7668667578782302e-22
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_random_matched,1d,331,-0.0006459494743736263,-0.0005762125010740312,0.001226145753990803,0.27492447129909364,2.6178925916925354e-19,1.2418272992867783e-16,3.802833448984946e-19
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_random_matched,2d,331,-0.0006455948061321476,-0.0005690047207435883,0.0012333650798760614,0.27492447129909364,4.158652537011028e-19,1.2418272992867783e-16,6.04099000113181e-19
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_random_matched,3d,331,-0.0006473831136557848,-0.0005813673504850546,0.0012381705379816772,0.27492447129909364,4.507044095404091e-19,1.2418272992867783e-16,6.547074580692258e-19
primary_development_2022_2023_partial,s1_touch_reclaim,20,s0_random_matched,5d,331,-0.0006509154667511364,-0.0005769010686736484,0.0012447582203594903,0.27492447129909364,4.463635685290576e-19,1.2418272992867783e-16,6.484018153369468e-19
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_liquidity_matched,5m,331,7.90710874375836e-06,1.1623922825733807e-05,0.00028138545741967136,0.5226586102719033,0.6100612011849804,0.4416382410514279,0.6957722790374157
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_liquidity_matched,15m,331,-3.275033874060126e-06,-2.133582256309074e-07,0.0004676982198251996,0.4984894259818731,0.8988549588358937,1.0,0.9120734141128921
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_liquidity_matched,30m,331,-1.2690575331068846e-05,-5.190168779815669e-05,0.0006106815172011308,0.4622356495468278,0.7060405059756408,0.18703395961266983,0.7611999205049877
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_liquidity_matched,60m,331,-8.089496019798384e-05,-8.824238380243941e-05,0.0008222689393548565,0.4350453172205438,0.07482856602584856,0.020829637575436134,0.13560690615594043
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_liquidity_matched,1d,331,-1.8767451461945195e-05,-0.00014405360449365882,0.0031407795367183657,0.4773413897280967,0.9136263846428607,0.4416382410514279,0.9671623093493806
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_liquidity_matched,2d,331,-7.168842351661232e-05,9.9341190963753e-06,0.0038177100940178376,0.5015105740181269,0.7332327697574939,1.0,0.9369085391345755
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_liquidity_matched,3d,331,-9.976187422249415e-08,6.228398568043259e-05,0.00438980161223999,0.5196374622356495,0.9996708546571567,0.5095843076624359,0.9996708546571567
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_liquidity_matched,5d,331,0.00017025330390149488,0.00029685424028141725,0.005342299237816448,0.5226586102719033,0.5630329119873498,0.4416382410514279,0.7618722358723227
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_random_matched,5m,331,-7.092347293408958e-05,-5.838710279251778e-05,0.0004507637653330349,0.44410876132930516,0.004530738018525731,0.04768149843926189,0.005343947406466246
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_random_matched,15m,331,-0.00025619106247496066,-0.00017957682389010282,0.0008609923393210214,0.37462235649546827,1.242587577600846e-07,5.911069616817262e-06,1.697792927811057e-07
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_random_matched,30m,331,-0.0005020654392556915,-0.00041014594713846585,0.001123861401449287,0.31722054380664655,9.688881457793105e-15,2.55858147671765e-11,1.437704990511235e-14
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_random_matched,60m,331,-0.0006865678238906514,-0.0005292518384045425,0.0011611506790930356,0.2537764350453172,2.801433913203059e-23,9.274272232677839e-20,4.2483283518903534e-23
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_random_matched,1d,331,-0.0006591629952416107,-0.0004940830875585989,0.0011310659019388967,0.29607250755287007,9.636324096407808e-23,7.993982223175115e-14,1.4941716014654803e-22
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_random_matched,2d,331,-0.0006600888856135627,-0.0004935271074644344,0.0011343892415165758,0.2930513595166163,1.096313671622584e-22,3.3144748778881696e-14,1.6999020975720964e-22
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_random_matched,3d,331,-0.0006606731399994238,-0.0004909859176079598,0.001136001331880404,0.29003021148036257,1.1468462342295826e-22,1.3546812033663024e-14,1.7782559586930607e-22
primary_development_2022_2023_partial,s1_touch_reclaim,40,s0_random_matched,5d,331,-0.0006625471888552201,-0.0004934620335442533,0.00114517169851513,0.28700906344410876,1.7744231469484487e-22,5.45745090904122e-15,2.751352744706583e-22
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_liquidity_matched,5m,331,3.721759861209885e-05,4.417529312516754e-05,0.00032099092897517966,0.552870090634441,0.0359363339885599,0.06148593768932176,0.06351233341899218
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_liquidity_matched,15m,331,8.217416712976924e-05,7.316220940175489e-05,0.0004537215192127246,0.6012084592145015,0.0011098960027871767,0.000273745353789601,0.003403681075214009
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_liquidity_matched,30m,331,0.0001217245274023244,0.00010502324796314419,0.0005528958844980756,0.595166163141994,7.842580331381264e-05,0.00063303510088358,0.00031831649580312194
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_liquidity_matched,60m,331,9.492869164309243e-05,9.460019232496246e-05,0.0007929849487579416,0.5438066465256798,0.03036620308177271,0.12367020291162287,0.06446978500437898
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_liquidity_matched,1d,331,0.00011115289313464427,-1.3126621207679914e-05,0.003056343619064869,0.4984894259818731,0.509293687629044,1.0,0.8577629173719984
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_liquidity_matched,2d,331,0.00010114152208018837,0.00014461437108492442,0.003653893872993595,0.5075528700906344,0.615411608881639,0.8260214930986781,0.897624230316056
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_liquidity_matched,3d,331,0.000123202741466135,4.5775165747250494e-05,0.004312334523083254,0.5105740181268882,0.6041106609233825,0.7416149670525334,0.8634806364467853
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_liquidity_matched,5d,331,0.00016512314097099184,0.00042427623500072137,0.005057739537803866,0.5589123867069486,0.5535382499143675,0.036577927738126986,0.7618722358723227
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_random_matched,5m,331,-5.613138307420495e-05,-6.48130193951982e-05,0.0004669089510800078,0.43202416918429004,0.029674112236815785,0.015459633987649112,0.03302441523129499
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_random_matched,15m,331,-0.0002334182079256019,-0.00018892441444572178,0.0008177998312174699,0.3957703927492447,3.7754133962444414e-07,0.00017682609071657161,5.058320860987698e-07
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_random_matched,30m,331,-0.00045062563934698997,-0.0003647053513214035,0.0010901591338045654,0.3081570996978852,5.614817077726421e-13,2.3477018305979533e-12,8.07129954923173e-13
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_random_matched,60m,331,-0.0006158917103988503,-0.0004941626405446411,0.0011051776572165166,0.283987915407855,3.720007895489019e-21,2.166863332923776e-15,5.403800942920891e-21
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_random_matched,1d,331,-0.0005999837949634101,-0.00047879060041885265,0.0010388592635278754,0.26586102719033233,2.0545251792967713e-22,6.221600953520282e-18,3.1502719415883825e-22
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_random_matched,2d,331,-0.0005995289747874851,-0.00048540155527686897,0.001042275945068227,0.2598187311178248,2.8737400773312004e-22,7.835317959954406e-19,4.406401451907841e-22
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_random_matched,3d,331,-0.0005975743616417114,-0.00046617966034270803,0.0010358745275646259,0.256797583081571,2.260198246789212e-22,2.716820606867327e-19,3.4656373117434587e-22
primary_development_2022_2023_partial,s1_touch_reclaim,60,s0_random_matched,5d,331,-0.0006030248015726718,-0.000485415719521514,0.0010492464901786856,0.2537764350453172,3.083469051393219e-22,9.274272232677839e-20,4.727985878802936e-22
