sample_group,signal_month,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
primary_development_2022_2023_partial,2022-03,s2_reclaim_breakout_recent,120,1745,-0.0029743828237135317,-0.0030162529300138408,0.23896848137535817,-0.0025148714201937753,-0.0030162529300139518,0.3260744985673352,-0.0024645949826577573,-0.0035448763377922132,0.35702005730659025,-0.002095463260702315,-0.00429443722112921,0.3776504297994269,-0.006007030559916542,-0.009741269773656192,0.3954154727793696,-0.0036736308203456952,-0.007903428160749182,0.430945558739255,-0.011125054002982795,-0.01645766264179155,0.3851894374282434,-0.03394730452806439,-0.045781412162970936,0.27408256880733944
primary_development_2022_2023_partial,2022-03,s2_reclaim_breakout_recent,240,2033,-0.0028629004238378613,-0.0030162529300138408,0.25528775209050664,-0.002380154754272322,-0.0030162529300139518,0.30545991146089524,-0.0024530195558258995,-0.0041038715631809275,0.3315297589768815,-0.002539422916390095,-0.00447596559043828,0.3694048204623709,-0.006440805871978953,-0.008456544193330306,0.3880964092474176,-0.010061446039395627,-0.015076540192957122,0.38760452533202167,-0.017069264395507388,-0.021337546903734905,0.35514018691588783,-0.033791294389547054,-0.04482727372708811,0.29615004935834155
primary_development_2022_2023_partial,2022-03,s2_reclaim_bull_stack,10,3176,-0.002941476987840477,-0.0030162529300139518,0.24212846347607053,-0.0030148755935985637,-0.003963958038384396,0.28683879093198994,-0.0033464447975406733,-0.004513239023073101,0.3183249370277078,-0.003861946751612837,-0.005421521318602407,0.3382677165354331,-0.011181268120369688,-0.01217692140016502,0.36561514195583594,-0.01652778789899596,-0.01820774375251616,0.35173501577287064,-0.021723831572949395,-0.026127786635073424,0.32407699589775957,-0.02821532812497683,-0.03371464256410572,0.3233343858541206
primary_development_2022_2023_partial,2022-03,s2_reclaim_bull_stack,20,2326,-0.002657482244023051,-0.0030162529300138408,0.2480653482373173,-0.002544506864418727,-0.0030162529300139518,0.29148753224419605,-0.0027919447972594626,-0.0041058851906075056,0.32932072226999143,-0.0030266921236500504,-0.004771272127533255,0.3456577815993121,-0.009229429726542221,-0.011832025613108477,0.37806451612903225,-0.012301502858971889,-0.016834499008111736,0.37790197764402406,-0.014474420262082283,-0.020872678250670407,0.3594489883770986,-0.02232558303269687,-0.029540077186961833,0.3456736978045631
primary_development_2022_2023_partial,2022-03,s2_reclaim_bull_stack,40,1163,-0.0031127797222930908,-0.0030162529300139518,0.23215821152192606,-0.0026060873042771486,-0.0030162529300139518,0.29604130808950085,-0.002945777188848298,-0.003826655983631022,0.3270223752151463,-0.0034670115217294633,-0.0049693001632206135,0.34853700516351116,-0.0111381383964216,-0.014254097541530175,0.34853700516351116,-0.012762402537763087,-0.020699756700674254,0.355116079105761,-0.013861926654938048,-0.0197021733830679,0.35751295336787564,-0.024816767137322962,-0.036111149098312145,0.3422184006878762
primary_development_2022_2023_partial,2022-03,s2_reclaim_bull_stack,60,578,-0.0028072561678871145,-0.0030162529300138408,0.2508650519031142,-0.002513295459307759,-0.0030162529300139518,0.314878892733564,-0.0021228034583058645,-0.0030162529300139518,0.3788927335640138,-0.0022887040550248327,-0.003994919571888522,0.4031141868512111,-0.009605107382881943,-0.014554060241672606,0.3546712802768166,-0.007429339050442817,-0.015700853033562168,0.4013840830449827,-0.0013385100120022278,-0.008917280255527404,0.421875,-0.022446275033757727,-0.04032106372189803,0.35121107266435986
primary_development_2022_2023_partial,2022-03,s2_reclaim_bull_stack,120,106,-0.003196679559774398,-0.0030162529300138408,0.3113207547169811,-0.002968017064729376,-0.0030162529300138408,0.33962264150943394,-0.005330023319928042,-0.005157205019530098,0.33962264150943394,-0.005140585748307027,-0.004810526780505364,0.330188679245283,-0.015282792349365918,-0.021376708340574035,0.3018867924528302,-0.001793610755254998,-0.011864913105533226,0.4056603773584906,0.012985399024634602,-0.0027947009862203664,0.4716981132075472,0.0013877807496069476,-0.006083518834283819,0.4811320754716981
primary_development_2022_2023_partial,2022-03,s2_reclaim_bull_stack,240,34,-0.0036042880405644257,-0.0030162529300138408,0.3235294117647059,-0.0027958666069439623,-0.0030162529300137852,0.2647058823529412,-0.0016329506907407773,-0.005952861843119828,0.2647058823529412,-0.004769734822228396,-0.006949993604793925,0.23529411764705882,0.004746979073289052,-0.0001895263342854836,0.5,0.03229050318611562,0.011203804977249265,0.5882352941176471,0.05459741275936908,0.03447850757409743,0.6764705882352942,0.03939937176415897,0.03143432250751155,0.5882352941176471
primary_development_2022_2023_partial,2022-03,s2_reclaim_daily_trend,10,19806,-0.0030022872815318514,-0.0030162529300138408,0.20988589316368778,-0.00305441766514618,-0.0034552594236597622,0.26215602120676595,-0.002939277599130196,-0.003948449046956237,0.3008331229487503,-0.0032621294720513077,-0.004698927119142993,0.3314811072944029,-0.0090402715039144,-0.010515897254906148,0.36934520797490134,-0.015171016514834292,-0.01835446442339811,0.3475288636823982,-0.01979636313345858,-0.02486251033592979,0.3325738012051243,-0.025615593475901876,-0.03443541790301097,0.3200506970849176
primary_development_2022_2023_partial,2022-03,s2_reclaim_daily_trend,20,14158,-0.002823056293571546,-0.0030162529300138408,0.21697979940669587,-0.0027295125832892306,-0.0030162529300139518,0.2742619013985026,-0.002640452497945051,-0.0038184932117953374,0.3100452105114439,-0.002846027234706709,-0.004553622767691168,0.3424028268551237,-0.00899325691471576,-0.010925018231290218,0.3736116024053767,-0.014971579424386774,-0.018134793323661635,0.3571175762723862,-0.017874480141394214,-0.023065286234894566,0.3453604593464238,-0.025383017609651507,-0.03494064412699949,0.31807877585718336
primary_development_2022_2023_partial,2022-03,s2_reclaim_daily_trend,40,10608,-0.0027913507293925123,-0.0030162529300138408,0.22268313377957952,-0.002396152846354794,-0.0030162529300139518,0.28182161040920234,-0.002386355369589184,-0.0031684476190494415,0.3166132377899302,-0.002859330271688017,-0.004480252558604181,0.3430161275110818,-0.011845887246441401,-0.013544919633433739,0.3542296072507553,-0.018122700258794266,-0.022524153016173165,0.3354771588007188,-0.02134275002930678,-0.02740058462099393,0.3251324753974262,-0.0336716782410018,-0.045776726120861866,0.2720824664270853
primary_development_2022_2023_partial,2022-03,s2_reclaim_daily_trend,60,9034,-0.0027990638498499214,-0.0030162529300138408,0.22514943546601726,-0.00242158294677579,-0.0030162529300138408,0.281855419019152,-0.0024869490024202923,-0.0030162529300139518,0.3270593445527015,-0.003083084679807974,-0.004207392412773792,0.3446671835197696,-0.012982663637889327,-0.014992398054338718,0.34586382789975606,-0.017420018393209287,-0.023362860013074527,0.33840346397246585,-0.019236406763906234,-0.02609458040848578,0.3351471404775125,-0.03312350809351735,-0.04520487474366597,0.27036625971143174
primary_development_2022_2023_partial,2022-03,s2_reclaim_daily_trend,120,6096,-0.002847342162529055,-0.0030162529300138408,0.21801181102362205,-0.0028866177584076715,-0.0030162529300139518,0.2750984251968504,-0.0026116189918082076,-0.0030162529300139518,0.3226124056448966,-0.0028795612481592077,-0.0044086883309495395,0.3427445830597505,-0.013212005148140065,-0.01530302446080578,0.31000492853622474,-0.017266262095474643,-0.020149234472633615,0.3240801576872536,-0.018620569586529027,-0.023903688558300662,0.3297137216189536,-0.033761913370092454,-0.04646354728895685,0.25989814358468866
primary_development_2022_2023_partial,2022-03,s2_reclaim_daily_trend,240,5162,-0.0029798226111459533,-0.0030162529300138408,0.22743122820612166,-0.0027968926069682036,-0.0030162529300139518,0.28889750048440227,-0.0028575621755749267,-0.003783753890036712,0.31893043983724084,-0.003212077438511916,-0.004640004961072308,0.3461314717859221,-0.00972607676576888,-0.01193780771363806,0.35226609609025483,-0.012902356439276803,-0.016156071672287164,0.36699747032496594,-0.014322915160466331,-0.018692098009730596,0.36616702355460384,-0.024947002371227277,-0.03640805307111383,0.3296296296296296
primary_development_2022_2023_partial,2022-03,s2_reclaim_positive_slope,10,33863,-0.003025167401083437,-0.0030162529300138408,0.18252960458317338,-0.0029538191793958154,-0.0030162529300138408,0.2435768708286575,-0.0026853724335196725,-0.0030162529300138408,0.29410548697655187,-0.003143623987266064,-0.004044071225962176,0.32207945650568603,-0.010219049787785275,-0.008479177571493135,0.36054904745000593,-0.012734530938566265,-0.013006264853929361,0.35362533293873927,-0.015445753522897584,-0.016728350310918794,0.32769180696511524,-0.018533212322877555,-0.0216224814911955,0.3331753414106704
primary_development_2022_2023_partial,2022-03,s2_reclaim_positive_slope,20,21324,-0.0029889338241190382,-0.0030162529300138408,0.1831269930594635,-0.0026726075609174427,-0.0030162529300138408,0.25947289439129617,-0.002525388260564148,-0.0030162529300139518,0.3012053843628348,-0.0026076504205052122,-0.004195185411647817,0.3291733133151919,-0.006654007752383438,-0.00890395222373419,0.35843472541926996,-0.010702732923776683,-0.01292006498700038,0.3600526241601278,-0.012384203339049982,-0.015089580283724868,0.3577942835652501,-0.01585573374184581,-0.019186679243237748,0.36624353549600375
primary_development_2022_2023_partial,2022-03,s2_reclaim_positive_slope,40,15356,-0.0027770514750805895,-0.0030162529300138408,0.20143275805926408,-0.0024487034677256225,-0.0030162529300138408,0.2692457991402892,-0.0023615127012391584,-0.0030162529300139518,0.31249185879901004,-0.0027149021621673724,-0.0038911838181839853,0.3439718621767733,-0.007689749501929804,-0.0075955746029074955,0.39311558771758265,-0.010838733051407614,-0.010550817901821274,0.3995955114822547,-0.01440794914566806,-0.015261703252265613,0.3729034784311166,-0.026180046235585872,-0.03387527367265625,0.30901006930822544
primary_development_2022_2023_partial,2022-03,s2_reclaim_positive_slope,60,10697,-0.002738941265521695,-0.0030162529300138408,0.2299710199121249,-0.0022999006610696375,-0.0030162529300138408,0.29179132385938666,-0.0023522657884297066,-0.0030162529300139518,0.33295932678821877,-0.002843754523652855,-0.004241048688084947,0.35356842203722755,-0.009551227296366845,-0.010532064256693285,0.3921146282075295,-0.012866832239590575,-0.015171627306385771,0.3927432964560285,-0.015851102072298836,-0.019741430356310707,0.37016212163808454,-0.029598182678441592,-0.040405959147090054,0.2907914478619655
primary_development_2022_2023_partial,2022-03,s2_reclaim_positive_slope,120,7586,-0.0027239758059545904,-0.0030162529300138408,0.24505668336409175,-0.0023254358912018222,-0.0030162529300138408,0.31786420566908374,-0.0022527790779362238,-0.0030162529300140073,0.3516613924050633,-0.002092083382898596,-0.004022734195681443,0.3807702453178581,-0.0038696695004866704,-0.005696316766223508,0.42655217965653897,-0.003991407265844499,-0.007610648077801541,0.4318151815181518,-0.003713510908995405,-0.00948318209076493,0.42321899736147756,-0.007813788514957285,-0.01667356453371216,0.4085083894834192
primary_development_2022_2023_partial,2022-03,s2_reclaim_positive_slope,240,7617,-0.002865852169025493,-0.0030162529300138408,0.23605093868977287,-0.002171969203405367,-0.0030162529300138408,0.3128939075630252,-0.002006140530145618,-0.0030162529300138408,0.3551733193277311,-0.0019738302922629584,-0.0030162529300139518,0.3756238508011558,-0.004147253525640112,-0.00498502020305891,0.43749178388326543,-0.004896120358902332,-0.00803162794916662,0.4371052631578947,-0.006439795542320625,-0.011574053334048151,0.41837809373354395,-0.01245064687602669,-0.023909384406031464,0.3812911725955204
primary_development_2022_2023_partial,2022-03,s2_reclaim_recent_high,10,45524,-0.003179746729456713,-0.003251668218578141,0.15759066845330932,-0.0033831567710266193,-0.003902245919007896,0.22424814920586103,-0.0032949746456360273,-0.004177460498938856,0.27271528998242534,-0.0036130761474203925,-0.004828950651959096,0.3169080639134926,-0.007052152536169666,-0.007307431181390878,0.36853225344983165,-0.012899996182053662,-0.012920064987000324,0.352443857331572,-0.015231004154638362,-0.016907163861046237,0.33844121532364596,-0.017550521563063762,-0.021750424647832278,0.34284706763934497
primary_development_2022_2023_partial,2022-03,s2_reclaim_recent_high,20,31256,-0.0031866039952210003,-0.0033641977066320994,0.15686588175070387,-0.0034278869359221737,-0.0039625724464816825,0.22197338111082673,-0.0034639534061586693,-0.004264042350627273,0.2647256438969765,-0.0040763596978336605,-0.0050846839405326305,0.2973336320860408,-0.0073834704781680065,-0.007746899416704145,0.36921055162024424,-0.011256357549207318,-0.010697175480629872,0.3790749110491393,-0.012992686458230249,-0.013887610222951374,0.3661366841902808,-0.016982065455851743,-0.019962152313639514,0.3500016047758128
primary_development_2022_2023_partial,2022-03,s2_reclaim_recent_high,40,21974,-0.0031038715850829884,-0.003255711048538057,0.1657564172583288,-0.0032689971295528112,-0.0038963995878220636,0.2294738758419807,-0.0033753520364125963,-0.00432499869310865,0.2671582013471691,-0.003851833043551778,-0.005111490483885539,0.29770575382374365,-0.006733953848265524,-0.007733841638547068,0.36651624960116685,-0.009900978910899758,-0.01031348072192595,0.373364336844025,-0.013400819031450961,-0.014721172612465305,0.3488255416191562,-0.01913444538365669,-0.023280150228184304,0.33543436557961087
primary_development_2022_2023_partial,2022-03,s2_reclaim_recent_high,60,16326,-0.003138857438270586,-0.0031693926173488873,0.17861080485115766,-0.003383567449964839,-0.004060214968830689,0.2355283307810107,-0.003482966315815862,-0.00444187315938005,0.2748269313238988,-0.004066798328291281,-0.0053999567035271645,0.3,-0.006754376437348185,-0.00825565700620734,0.3781445576144312,-0.009767681733937938,-0.010913157337484436,0.3911815278801277,-0.01245436755134825,-0.014834134164971424,0.3687054777695898,-0.018475247268158742,-0.025874786813452566,0.35001537042729786
primary_development_2022_2023_partial,2022-03,s2_reclaim_recent_high,120,10767,-0.0029826874943951836,-0.0030162529300139518,0.20033435497353022,-0.0030348089716403506,-0.0038647497360307925,0.26233163028332557,-0.0027791566429509248,-0.00409640866898453,0.3096144914073386,-0.003139747425000123,-0.005283842953675344,0.3333643036328161,-0.006039743340036681,-0.008095346754639965,0.3909767441860465,-0.01050915394291993,-0.012377602667760224,0.3867547204911171,-0.013830995935519227,-0.017302168541524776,0.3640256959314775,-0.018405708870344754,-0.028231253167953996,0.3498045784477945
primary_development_2022_2023_partial,2022-03,s2_reclaim_recent_high,240,7283,-0.0029978941092391625,-0.0030162529300139518,0.20911712206508307,-0.0030393255579714788,-0.0038297885449207203,0.27341389728096677,-0.00269445160918143,-0.0038746118898263515,0.3249107388080198,-0.0031606817912109963,-0.005100701237258254,0.34130255564715584,-0.005492842925089475,-0.006836114029898921,0.40454232622161046,-0.009592433717771348,-0.011510257164901727,0.4024776324845148,-0.011605411249746215,-0.014956178044624235,0.3951535178300978,-0.015475898895740291,-0.023301528868890697,0.3815299793246037
primary_development_2022_2023_partial,2022-03,s4_auction_confirmed_reclaim,10,38595,-0.002876835457054561,-0.0030162529300138408,0.1795828475191087,-0.002664797317893034,-0.0030162529300138408,0.25411344026118726,-0.0025943669208842416,-0.0030162529300138408,0.2945093669836499,-0.002746508414773059,-0.003902460705187183,0.3333160527748257,-0.005307463923228351,-0.005533888654937924,0.4032969885773624,-0.008448942962197337,-0.008750163768662222,0.3967116028987766,-0.011503625048080824,-0.012615504116871845,0.36621656712542194,-0.015711953299824683,-0.019441026357855606,0.3479435682922393
