sample_group,sample_variant,selection_ranker,selection_seed,strategy_id,policy_id,signal_year,net_return,maximum_drawdown
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,next_open_3d,2023,0.0274746766,-0.2243832831
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,next_open_5d,2022,-0.2643253686,-0.4257643524
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,next_open_5d,2023,-0.1034857829,-0.4273065172
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,2022,-0.5032203988,-0.5191295377
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,2023,-0.0234936633,-0.5413299019
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,2022,-0.5780779526,-0.5966098008
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,2023,0.0030460108,-0.6077222644
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,2022,-0.4877601383,-0.5108865271
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,2023,0.0058265574,-0.5326353453
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,next_open_1d,2022,-0.4447795323,-0.4628048641
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,next_open_1d,2023,0.1094580303,-0.4542915937
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,next_open_2d,2022,-0.334264389,-0.3801404527
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,next_open_2d,2023,0.0471210255,-0.3991332815
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,next_open_3d,2022,-0.1720350077,-0.2927033167
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,next_open_3d,2023,0.095761665,-0.1726547557
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,next_open_5d,2022,-0.1302160153,-0.2754554259
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,next_open_5d,2023,0.1291047454,-0.1712548103
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,2022,-0.5189596379,-0.5649779442
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,2023,-0.0781912456,-0.5884013191
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,momentum_trail_4pct_5d,2022,-0.4487939329,-0.4705975099
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,momentum_trail_4pct_5d,2023,-0.0689759891,-0.5154637732
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,2022,-0.5298734769,-0.578342374
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,2023,-0.1089097382,-0.6271901785
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,next_open_1d,2022,-0.4604675867,-0.5040995272
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,next_open_1d,2023,-0.1501534482,-0.5744186999
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,next_open_2d,2022,-0.0750249473,-0.2318216369
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,next_open_2d,2023,-0.027075933,-0.211562971
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,next_open_3d,2022,-0.0783746557,-0.2560141827
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,next_open_3d,2023,0.0002206865,-0.286270484
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,next_open_5d,2022,0.3267283643,-0.2452122416
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,next_open_5d,2023,-0.0665255452,-0.1997599794
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,2022,-0.4059392491,-0.4548733502
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,2023,-0.0936121099,-0.5131219088
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,momentum_trail_4pct_5d,2022,-0.3236103819,-0.4203441574
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,momentum_trail_4pct_5d,2023,0.0287897919,-0.3597457203
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,2022,-0.5223117432,-0.5454347125
primary_development_2022_2023_partial,current_contract,trend_structure,4,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,2023,-0.1855371562,-0.6291434425
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,next_open_1d,2022,-0.3342374789,-0.3999259774
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,next_open_1d,2023,-0.0267491484,-0.4450757426
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,next_open_2d,2022,-0.2872867281,-0.3151530462
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,next_open_2d,2023,0.0180885318,-0.3612867197
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,next_open_3d,2022,-0.3066970424,-0.3559274794
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,next_open_3d,2023,0.0396329691,-0.353317349
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,next_open_5d,2022,-0.1153987343,-0.2614509986
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,next_open_5d,2023,0.037804795,-0.2104506735
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,protect_3pct_target6pct_3d,2022,-0.1872269822,-0.3474393372
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,protect_3pct_target6pct_3d,2023,0.014611374,-0.313942961
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,momentum_trail_4pct_5d,2022,-0.0533259169,-0.2665771157
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,momentum_trail_4pct_5d,2023,-0.0446676021,-0.207594754
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,2022,-0.2506512721,-0.358839834
primary_development_2022_2023_partial,current_contract,trend_structure,4,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,2023,-0.0135047087,-0.386631668
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,next_open_1d,2022,-0.6370490555,-0.6521508942
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,next_open_1d,2023,-0.145295274,-0.7124895009
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,next_open_2d,2022,-0.435685496,-0.5240920596
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,next_open_2d,2023,-0.2162514926,-0.5907140103
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,next_open_3d,2022,-0.2613116695,-0.34348183
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,next_open_3d,2023,-0.1263336718,-0.4271958213
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,next_open_5d,2022,-0.2436898219,-0.3769117731
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,next_open_5d,2023,-0.0556731957,-0.3751357313
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,protect_3pct_target6pct_3d,2022,-0.5442337899,-0.5646087242
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,protect_3pct_target6pct_3d,2023,-0.0650492307,-0.6081953887
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,momentum_trail_4pct_5d,2022,-0.349706513,-0.3997955871
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,momentum_trail_4pct_5d,2023,-0.0027835567,-0.43807362
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,2022,-0.6419788423,-0.6531475856
primary_development_2022_2023_partial,current_contract,trend_structure,4,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,2023,-0.0996588843,-0.7049283634
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,next_open_1d,2022,-0.4313738163,-0.4677315607
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,next_open_1d,2023,-0.0529036436,-0.4925273713
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,next_open_2d,2022,-0.3164195695,-0.347782471
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,next_open_2d,2023,-0.0232867788,-0.3479467074
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,next_open_3d,2022,-0.1996653939,-0.2821584799
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,next_open_3d,2023,-0.0491859823,-0.2990361579
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,next_open_5d,2022,-0.3741348294,-0.4135365259
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,next_open_5d,2023,-0.0064252195,-0.4123946024
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,2022,-0.2665364354,-0.3084358288
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,2023,0.0229414373,-0.3092919986
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,momentum_trail_4pct_5d,2022,-0.1977920781,-0.2575848201
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,momentum_trail_4pct_5d,2023,0.0153262257,-0.242961991
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,2022,-0.2373967234,-0.2765228231
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,2023,-0.0343153481,-0.2968837446
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,next_open_1d,2022,-0.6041701437,-0.6065288573
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,next_open_1d,2023,0.0613402993,-0.6051915239
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,next_open_2d,2022,-0.3715089502,-0.397030775
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,next_open_2d,2023,-0.1627826249,-0.4802447556
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,next_open_3d,2022,-0.1843564456,-0.3171315745
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,next_open_3d,2023,-0.2476532759,-0.4759275885
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,next_open_5d,2022,-0.417401862,-0.4590515869
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,next_open_5d,2023,-0.2392222192,-0.5758343673
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,protect_3pct_target6pct_3d,2022,-0.6019075615,-0.6133373748
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,protect_3pct_target6pct_3d,2023,-0.0838707067,-0.6483282723
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,momentum_trail_4pct_5d,2022,-0.3953715909,-0.4277215671
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,momentum_trail_4pct_5d,2023,0.0149096476,-0.4156566679
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,2022,-0.6670087043,-0.6705612589
primary_development_2022_2023_partial,current_contract,trend_structure,4,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,2023,-0.1024804748,-0.7094884939
primary_development_2022_2023_partial,current_contract,trend_structure,4,s0_distance_only,next_open_1d,2022,-0.3861465745,-0.4361781526
primary_development_2022_2023_partial,current_contract,trend_structure,4,s0_distance_only,next_open_1d,2023,0.1358157596,-0.4409193755
primary_development_2022_2023_partial,current_contract,trend_structure,4,s0_distance_only,next_open_2d,2022,-0.588595582,-0.5953393381
primary_development_2022_2023_partial,current_contract,trend_structure,4,s0_distance_only,next_open_2d,2023,-0.150328737,-0.663990933
primary_development_2022_2023_partial,current_contract,trend_structure,4,s0_distance_only,next_open_3d,2022,-0.4669950369,-0.4826238555
primary_development_2022_2023_partial,current_contract,trend_structure,4,s0_distance_only,next_open_3d,2023,-0.0556123416,-0.5269477957
primary_development_2022_2023_partial,current_contract,trend_structure,4,s0_distance_only,next_open_5d,2022,-0.0256487971,-0.2563428677
primary_development_2022_2023_partial,current_contract,trend_structure,4,s0_distance_only,next_open_5d,2023,-0.0604879031,-0.2093690465
primary_development_2022_2023_partial,current_contract,trend_structure,4,s0_distance_only,protect_3pct_target6pct_3d,2022,-0.4891594527,-0.5295449444
primary_development_2022_2023_partial,current_contract,trend_structure,4,s0_distance_only,protect_3pct_target6pct_3d,2023,-0.1133237851,-0.576442513
primary_development_2022_2023_partial,current_contract,trend_structure,4,s0_distance_only,momentum_trail_4pct_5d,2022,-0.3697420973,-0.3990393155
primary_development_2022_2023_partial,current_contract,trend_structure,4,s0_distance_only,momentum_trail_4pct_5d,2023,-0.118066468,-0.4606959083
